timestamp,Infrared to Red Signal Ratio
02/09/25 09:26:29,-2
02/09/25 09:27:29,0
02/09/25 09:28:29,-4
02/09/25 09:29:29,2
02/09/25 09:30:29,15
02/09/25 09:31:29,-1
02/09/25 18:34:29,-11
02/09/25 18:35:29,-23
02/09/25 18:36:29,-44
02/09/25 18:37:29,12
02/09/25 18:38:29,16
02/09/25 18:39:29,-1
02/09/25 21:24:59,0
02/09/25 21:25:59,5
02/09/25 21:26:59,20
02/09/25 21:27:59,35
02/09/25 21:28:59,0
